date,id,team1,team2,score1,score2
2331968,2331968,Valiance,BIG,2,0
2331969,2331969,Denial,eUnited,0,2
2331970,2331970,Ghost,Envy,1,2
2331973,2331973,Complexity,FURIA,0,2
2331974,2331974,Singularity,Luminosity,0,2
2331976,2331976,eUnited,FURIA,0,2
2331978,2331978,ORDER,Athletico,2,1
2331979,2331979,Ground Zero,Chiefs,0,2
2331983,2331983,Complexity,Envy,1,2
2331984,2331984,Denial,Luminosity,2,0
2331985,2331985,Sharks,Isurus,0,2
2331987,2331987,W7M,DETONA,1,0
2331990,2331990,G2,Valiance,2,0
2331992,2331992,Bpro,FATE,2,1
2331996,2331996,ALTERNATE aTTaX,pro100,2,0
2331998,2331998,AVANGAR,G2,0,2
2332000,2332000,W7M,Imperial,2,0
2332004,2332004,Denial,Envy,2,1
2332005,2332005,Grayhound,Paradox,2,1
2332006,2332006,eUnited,Denial,2,0
2332007,2332007,FURIA,eUnited,3,0
2332009,2332009,Sharks,W7M,1,2
2332010,2332010,Isurus,W7M,3,2
2332019,2332019,Spirit,Epsilon,0,2
2332038,2332038,MVP PK,5POWER,2,1
2332041,2332041,GamerLegion,Valiance,0,2
2332042,2332042,Windigo,Sprout,2,1
2332044,2332044,forZe,Movistar Riders,16,11
2332045,2332045,Winstrike,Virtus.pro,16,4
2332046,2332046,Heroic,Sprout,16,5
2332047,2332047,GamerLegion,Sprout,2,1
2332048,2332048,Valiance,Windigo,2,1
2332049,2332049,Grayhound,Chiefs,2,0
2332051,2332051,North,NRG,1,2
2332052,2332052,ENCE,Spirit,2,0
2332053,2332053,FaZe,paiN,2,0
2332054,2332054,TYLOO,Renegades,0,2
2332055,2332055,fnatic,NIP,2,1
2332057,2332057,BIG,Vitality,0,2
2332058,2332058,Natus Vincere,ViCi,1,2
2332060,2332060,paiN,Spirit,1,2
2332061,2332061,Natus Vincere,BIG,2,0
2332062,2332062,NIP,North,2,1
2332063,2332063,Renegades,MIBR,2,1
2332064,2332064,FaZe,ViCi,2,0
2332065,2332065,NRG,fnatic,0,2
2332066,2332066,ENCE,Vitality,1,2
2332068,2332068,BIG,paiN,2,0
2332069,2332069,Spirit,TYLOO,2,1
2332070,2332070,Natus Vincere,NIP,2,1
2332071,2332071,NRG,MIBR,2,0
2332072,2332072,ENCE,ViCi,2,0
2332073,2332073,FaZe,Renegades,1,2
2332074,2332074,Vitality,fnatic,0,2
2332075,2332075,NIP,ViCi,2,0
2332076,2332076,North,MIBR,2,0
2332077,2332077,Spirit,Vitality,1,2
2332078,2332078,TYLOO,BIG,1,2
2332079,2332079,Natus Vincere,NRG,2,0
2332080,2332080,ENCE,FaZe,2,1
2332081,2332081,NIP,Spirit,2,1
2332082,2332082,NRG,BIG,2,0
2332083,2332083,North,FaZe,2,0
2332084,2332084,NRG,Vitality,2,0
2332085,2332085,fnatic,North,2,1
2332086,2332086,Renegades,NIP,2,0
2332087,2332087,Natus Vincere,ENCE,2,1
2332088,2332088,NRG,fnatic,0,2
2332089,2332089,Renegades,Natus Vincere,1,2
2332090,2332090,Natus Vincere,fnatic,3,0
2332091,2332091,LDLC,Movistar Riders,16,13
2332098,2332098,Epsilon,Virtus.pro,12,16
2332099,2332099,pro100,AGO,13,16
2332103,2332103,Winstrike,Heroic,9,16
2332104,2332104,forZe,LDLC,19,17
2332105,2332105,Virtus.pro,Sprout,12,16
2332107,2332107,Nordavind,HAVU,0,2
2332108,2332108,Winstrike,Sprout,13,16
2332120,2332120,Isurus,W7M,14,16
2332126,2332126,FURIA,Singularity,2,0
2332128,2332128,Heroic,Sprout,2,0
2332129,2332129,ORDER,Grayhound,2,1
2332130,2332130,Movistar Riders,Syman,13,16
2332132,2332132,forZe,OpTic,2,0
2332138,2332138,AVANT,Ground Zero,2,0
2332149,2332149,Tricked,PACT,2,0
2332150,2332150,Nemiga,DreamEaters,0,2
2332151,2332151,forZe,Heroic,0,2
2332153,2332153,Athletico,Paradox,0,1
2332160,2332160,DETONA,W7M,0,2
2332166,2332166,Tricked,DreamEaters,2,0
2332167,2332167,PACT,Nemiga,1,2
2332176,2332176,DETONA,Isurus,0,2
2332177,2332177,W7M,Imperial,2,0
2332178,2332178,W7M,Isurus,2,1
2332179,2332179,Nemiga,DreamEaters,2,1
2332182,2332182,DreamEaters,Nemiga,1,2
2332183,2332183,ALTERNATE aTTaX,Winstrike,2,0
2332185,2332185,AGO,Nordavind,2,1
2332192,2332192,Winstrike,forZe,0,2
2332193,2332193,ALTERNATE aTTaX,Movistar Riders,1,2
2332194,2332194,MIBR,Natus Vincere,8,16
2332195,2332195,Astralis,Cloud9,16,10
2332196,2332196,Liquid,FaZe,16,5
2332197,2332197,Cloud9,Liquid,14,16
2332198,2332198,FaZe,MIBR,15,15
2332199,2332199,Astralis,Natus Vincere,16,7
2332200,2332200,Cloud9,FaZe,7,16
2332201,2332201,Astralis,MIBR,2,16
2332202,2332202,Natus Vincere,Liquid,12,16
2332203,2332203,Astralis,Liquid,14,16
2332204,2332204,MIBR,Cloud9,16,6
2332205,2332205,FaZe,Natus Vincere,16,10
2332206,2332206,MIBR,Liquid,10,16
2332207,2332207,Cloud9,Natus Vincere,13,16
2332208,2332208,Astralis,FaZe,5,16
2332209,2332209,MIBR,Cloud9,1,0
2332210,2332210,Liquid,FaZe,0,2
2332212,2332212,forZe,AGO,16,8
2332213,2332213,Virtus.pro,Nemiga,0,2
2332214,2332214,Chaos,SJ,2,0
2332215,2332215,Windigo,GamerLegion,0,2
2332225,2332225,forZe,Endpoint,2,0
2332227,2332227,Windigo,Tricked,0,2
2332229,2332229,Movistar Riders,Syman,0,2
2332232,2332232,pro100,Epsilon,16,7
2332239,2332239,Sharks,DreamEaters,1,2
2332240,2332240,HAVU,Copenhagen Flames,2,0
2332241,2332241,Movistar Riders,Epsilon,0,2
2332242,2332242,paiN,DETONA,5,16
2332244,2332244,W7M,Imperial,16,13
2332250,2332250,Grayhound,Athletico,2,1
2332253,2332253,Chiefs,ORDER,2,0
2332255,2332255,BOOT-d[S],Grayhound,13,16
2332260,2332260,MVP PK,BOOT-d[S],2,0
2332264,2332264,HAVU,Tricked,2,0
2332270,2332270,G2,Epsilon,8,16
2332271,2332271,Sprout,LDLC,16,4
2332272,2332272,Virtus.pro,GamerLegion,14,16
2332273,2332273,Vitality,Sprout,16,6
2332274,2332274,Epsilon,GamerLegion,16,11
2332276,2332276,G2,Virtus.pro,2,0
2332277,2332277,GamerLegion,G2,0,2
2332278,2332278,Sprout,LDLC,2,0
2332279,2332279,Vitality,G2,2,1
2332280,2332280,Epsilon,Sprout,0,2
2332281,2332281,Sprout,Vitality,0,2
2332282,2332282,pro100,HAVU,0,2
2332285,2332285,North,OpTic,1,2
2332287,2332287,mousesports,OpTic,2,1
2332289,2332289,mousesports,North,2,0
2332292,2332292,NIP,Heroic,2,1
2332293,2332293,FaZe,Heroic,2,1
2332295,2332295,FaZe,NIP,2,0
2332297,2332297,Natus Vincere,Windigo,2,1
2332298,2332298,fnatic,G2,0,2
2332299,2332299,Natus Vincere,G2,1,2
2332300,2332300,fnatic,Windigo,2,1
2332301,2332301,Natus Vincere,fnatic,2,1
2332302,2332302,G2,Windigo,2,1
2332303,2332303,BIG,HellRaisers,1,2
2332305,2332305,Astralis,HellRaisers,2,0
2332308,2332308,Astralis,BIG,2,1
2332310,2332310,Nemiga,Chaos,1,2
2332318,2332318,ALTERNATE aTTaX,Sprout,2,1
2332323,2332323,Winstrike,Sharks,1,2
2332324,2332324,ALTERNATE aTTaX,Tricked,0,2
2332332,2332332,Epsilon,GamerLegion,0,2
2332333,2332333,DreamEaters,AGO,0,2
2332334,2332334,Windigo,Nordavind,2,0
2332350,2332350,Epsilon,Movistar Riders,2,1
2332351,2332351,NRG,INTZ,2,0
2332352,2332352,Renegades,eUnited,0,2
2332353,2332353,NRG,eUnited,2,0
2332354,2332354,Renegades,INTZ,2,0
2332355,2332355,NRG,Renegades,1,2
2332356,2332356,eUnited,INTZ,2,0
2332358,2332358,Ghost,Complexity,2,1
2332359,2332359,Liquid,Complexity,2,1
2332361,2332361,Liquid,Ghost,2,0
2332363,2332363,MIBR,Luminosity,0,2
2332364,2332364,Cloud9,Envy,2,0
2332365,2332365,MIBR,Envy,2,0
2332366,2332366,Cloud9,Luminosity,2,1
2332368,2332368,MIBR,Cloud9,2,0
2332369,2332369,Envy,Luminosity,1,2
2332370,2332370,Isurus,Denial,2,0
2332372,2332372,Isurus,DETONA,1,2
2332375,2332375,DETONA,Denial,2,0
2332380,2332380,ORDER,Paradox,2,0
2332382,2332382,ORDER,Athletico,2,1
2332385,2332385,Athletico,Paradox,1,2
2332392,2332392,TYLOO,5POWER,1,2
2332393,2332393,ViCi,MVP PK,0,2
2332394,2332394,TYLOO,MVP PK,2,0
2332395,2332395,ViCi,5POWER,2,1
2332396,2332396,TYLOO,ViCi,2,0
2332397,2332397,MVP PK,5POWER,2,0
2332398,2332398,Chiefs,AVANT,2,0
2332399,2332399,Grayhound,Ground Zero,2,0
2332400,2332400,Chiefs,Ground Zero,2,0
2332401,2332401,Grayhound,AVANT,2,0
2332402,2332402,AVANT,Ground Zero,2,0
2332403,2332403,Grayhound,Chiefs,2,0
2332408,2332408,PACT,Epsilon,1,2
2332410,2332410,AGO,Valiance,1,2
2332411,2332411,Windigo,Valiance,2,1
2332428,2332428,Chaos,AVANGAR,2,1
2332429,2332429,LDLC,pro100,0,1
2332435,2332435,Tricked,PACT,2,0
2332439,2332439,Imperial,DETONA,0,1
2332440,2332440,AGO,Tricked,0,2
2332441,2332441,Epsilon,Windigo,1,2
2332442,2332442,Nemiga,Sharks,2,0
2332449,2332449,Windigo,PACT,2,1
2332450,2332450,Movistar Riders,Syman,2,1
2332458,2332458,Winstrike,Nordavind,0,2
2332459,2332459,DreamEaters,SJ,2,0
2332460,2332460,Chaos,GamerLegion,0,2
2332469,2332469,forZe,Movistar Riders,2,1
2332476,2332476,TYLOO,5POWER,2,0
2332482,2332482,LDLC,Virtus.pro,12,16
2332483,2332483,Epsilon,HAVU,7,16
2332484,2332484,ALTERNATE aTTaX,SJ,16,8
2332487,2332487,Chiefs,Paradox,1,0
2332491,2332491,paiN,W7M,1,2
2332492,2332492,OpTic,G2,2,0
2332493,2332493,AVANGAR,Epsilon,2,0
2332494,2332494,forZe,Valiance,1,2
2332495,2332495,Vitality,Virtus.pro,2,0
2332502,2332502,Chiefs,ORDER,1,2
2332505,2332505,Chiefs,AVANT,2,0
2332507,2332507,ORDER,Grayhound,0,2
2332509,2332509,ORDER,Chiefs,2,1
2332510,2332510,Grayhound,ORDER,3,1
2332516,2332516,DETONA,W7M,2,1
2332535,2332535,Syman,Spirit,11,16
2332537,2332537,Copenhagen Flames,Heroic,7,16
2332542,2332542,Nemiga,Spirit,14,16
2332543,2332543,Tricked,Heroic,7,16
2332548,2332548,Spirit,Heroic,0,2
2332549,2332549,PACT,Chaos,0,2
2332562,2332562,AGO,Nemiga,1,2
2332563,2332563,Sharks,ALTERNATE aTTaX,0,2
2332564,2332564,DreamEaters,Chaos,2,0
2332565,2332565,Nordavind,SJ,0,2
2332575,2332575,BOOT-d[S],5POWER,1,2
2332576,2332576,Chiefs,Athletico,2,1
2332579,2332579,AVANGAR,eUnited,25,23
2332580,2332580,Valiance,W7M,16,13
2332581,2332581,FURIA,INTZ,11,16
2332583,2332583,AVANGAR,INTZ,16,8
2332584,2332584,Valiance,Sharks,12,16
2332585,2332585,eUnited,FURIA,0,2
2332587,2332587,INTZ,FURIA,0,2
2332588,2332588,Valiance,W7M,2,0
2332589,2332589,Sharks,FURIA,0,2
2332590,2332590,AVANGAR,Valiance,2,1
2332591,2332591,FURIA,AVANGAR,1,2
2332604,2332604,Nemiga,LDLC,16,4
2332606,2332606,Virtus.pro,Nemiga,12,16
2332608,2332608,Epsilon,Virtus.pro,2,0
2332628,2332628,Copenhagen Flames,Nordavind,2,1
2332634,2332634,Movistar Riders,Copenhagen Flames,2,0
2332639,2332639,forZe,Movistar Riders,0,2
2332640,2332640,Epsilon,Movistar Riders,1,2
2332642,2332642,Epsilon,forZe,0,2
2332648,2332648,Sprout,Tricked,0,2
2332665,2332665,Tricked,forZe,0,2
2332666,2332666,Movistar Riders,Sprout,1,2
2332667,2332667,forZe,Sprout,2,1
2332675,2332675,Chaos,AGO,0,2
2332676,2332676,Epsilon,ALTERNATE aTTaX,2,0
2332695,2332695,Tricked,Nemiga,16,10
2332702,2332702,paiN,Isurus,14,16
2332711,2332711,ALTERNATE aTTaX,HAVU,7,16
2332712,2332712,SJ,Epsilon,17,19
2332713,2332713,ALTERNATE aTTaX,Epsilon,10,16
2332714,2332714,AGO,DreamEaters,1,2
2332715,2332715,DreamEaters,AGO,16,8
2332716,2332716,Windigo,Nemiga,2,1
2332718,2332718,Nemiga,HAVU,2,1
2332720,2332720,GamerLegion,Epsilon,2,0
2332725,2332725,OpTic,Tricked,16,9
2332727,2332727,AVANGAR,PACT,16,10
2332729,2332729,GamerLegion,pro100,16,13
2332732,2332732,AVANGAR,Nordavind,16,6
2332733,2332733,GamerLegion,Winstrike,11,16
2332734,2332734,Nordavind,Vega Squadron,16,13
2332740,2332740,INTZ,Singularity,2,1
2332741,2332741,FURIA,Luminosity,2,1
2332742,2332742,Winstrike,AVANGAR,0,1
2332745,2332745,Movistar Riders,Epsilon,11,16
2332746,2332746,AGO,Nemiga,0,2
2332747,2332747,HellRaisers,Vega Squadron,2,0
2332748,2332748,AVANGAR,DreamEaters,2,0
2332749,2332749,Vega Squadron,DreamEaters,2,0
2332750,2332750,HellRaisers,AVANGAR,0,2
2332751,2332751,Vega Squadron,HellRaisers,0,2
2332752,2332752,AVANGAR,HellRaisers,2,0
2332753,2332753,Liquid,BOOT-d[S],16,9
2332754,2332754,mousesports,BIG,14,16
2332755,2332755,NIP,eUnited,16,13
2332756,2332756,MVP PK,Renegades,13,16
2332757,2332757,Heroic,Grayhound,1,2
2332758,2332758,ViCi,NRG,4,16
2332759,2332759,FaZe,Chiefs,16,5
2332760,2332760,fnatic,Heroic,16,7
2332761,2332761,Grayhound,MIBR,11,16
2332762,2332762,Chiefs,ViCi,2,1
2332763,2332763,Liquid,BIG,2,0
2332764,2332764,FaZe,NRG,0,2
2332765,2332765,BOOT-d[S],mousesports,0,2
2332766,2332766,NIP,Renegades,2,0
2332767,2332767,eUnited,MVP PK,0,2
2332768,2332768,mousesports,Renegades,2,0
2332769,2332769,fnatic,MIBR,0,2
2332770,2332770,BIG,MVP PK,2,1
2332771,2332771,mousesports,MIBR,0,2
2332772,2332772,NIP,fnatic,1,2
2332773,2332773,Liquid,MIBR,2,0
2332774,2332774,NRG,fnatic,1,2
2332775,2332775,Liquid,fnatic,3,2
2332776,2332776,Grayhound,FaZe,2,1
2332777,2332777,Chiefs,fnatic,1,2
2332778,2332778,mousesports,BIG,2,0
2332779,2332779,Liquid,NIP,2,0
2332780,2332780,fnatic,Grayhound,2,1
2332781,2332781,NRG,MIBR,2,0
2332786,2332786,Singularity,Luminosity,1,2
2332790,2332790,OpTic,AVANGAR,2,1
2332791,2332791,Valiance,Vitality,0,2
2332796,2332796,FURIA,Luminosity,2,1
2332797,2332797,INTZ,Cloud9,2,0
2332805,2332805,ENCE,Natus Vincere,16,4
2332806,2332806,Astralis,NIP,16,8
2332807,2332807,NIP,ENCE,16,5
2332808,2332808,Cloud9,Natus Vincere,7,16
2332811,2332811,Astralis,Natus Vincere,16,13
2332812,2332812,Cloud9,ENCE,11,16
2332814,2332814,Astralis,ENCE,13,16
2332815,2332815,Cloud9,NIP,14,16
2332817,2332817,Astralis,Cloud9,16,11
2332818,2332818,NIP,Natus Vincere,16,9
2332821,2332821,Astralis,ENCE,0,2
2332824,2332824,Tricked,Epsilon,2,1
2332825,2332825,OpTic,Vitality,1,2
2332831,2332831,DreamEaters,GamerLegion,1,2
2332833,2332833,FURIA,INTZ,2,1
2332846,2332846,Windigo,Tricked,2,1
2332853,2332853,Nemiga,Syman,16,6
2332854,2332854,AGO,SJ,11,16
2332879,2332879,FURIA,TeamOne,12,16
2332882,2332882,DreamEaters,Windigo,1,2
2332910,2332910,pro100,Tricked,9,16
2332914,2332914,ENCE,Movistar Riders,14,16
2332933,2332933,Chiefs,ORDER,11,16
2332937,2332937,GamerLegion,Windigo,2,0
2332938,2332938,OpTic,fnatic,2,1
2332940,2332940,HellRaisers,fnatic,1,2
2332942,2332942,OpTic,HellRaisers,0,2
2332944,2332944,Natus Vincere,North,1,2
2332945,2332945,Heroic,BIG,2,0
2332946,2332946,Natus Vincere,BIG,2,0
2332947,2332947,Heroic,North,0,2
2332948,2332948,Heroic,Natus Vincere,2,1
2332949,2332949,North,BIG,2,0
2332952,2332952,Renegades,Complexity,2,1
2332953,2332953,MIBR,Isurus,2,0
2332954,2332954,Isurus,Renegades,0,2
2332955,2332955,MIBR,Complexity,2,1
2332956,2332956,MIBR,Renegades,2,0
2332957,2332957,Isurus,Complexity,2,1
2332958,2332958,eUnited,Cloud9,1,2
2332960,2332960,eUnited,Ghost,1,2
2332962,2332962,Ghost,Cloud9,1,2
2332973,2332973,Vitality,ENCE,16,13
2332977,2332977,TYLOO,MVP PK,2,1
2332980,2332980,ORDER,Chiefs,1,2
2332983,2332983,Grayhound,Chiefs,2,0
2332984,2332984,ORDER,Grayhound,0,2
2332989,2332989,Copenhagen Flames,SJ,2,1
2333001,2333001,pro100,Winstrike,17,19
2333006,2333006,HAVU,PACT,22,20
2333011,2333011,Sharks,Winstrike,7,16
2333013,2333013,Valiance,Syman,2,0
2333014,2333014,Tricked,forZe,0,2
2333015,2333015,AGO,HAVU,2,1
2333016,2333016,Sprout,Winstrike,1,2
2333025,2333025,Valiance,forZe,2,0
2333026,2333026,Winstrike,AGO,2,0
2333028,2333028,Valiance,Winstrike,2,0
2333029,2333029,forZe,Syman,7,16
2333035,2333035,Nordavind,Izako Boars,16,19
2333036,2333036,Tricked,Chaos,2,0
2333037,2333037,forZe,Sharks,0,2
2333051,2333051,Winstrike,Izako Boars,0,2
2333057,2333057,Sprout,pro100,10,16
2333058,2333058,Virtus.pro,Chaos,15,19
2333059,2333059,forZe,Virtus.pro,16,7
2333060,2333060,Virtus.pro,Vitality,16,10
2333061,2333061,Chaos,Sprout,11,16
2333062,2333062,forZe,Vitality,10,16
2333064,2333064,GamerLegion,pro100,16,8
2333065,2333065,AGO,Vitality,6,16
2333070,2333070,paiN,W7M,0,2
2333079,2333079,AGO,pro100,10,16
2333098,2333098,Izako Boars,SJ,1,2
2333099,2333099,Vitality,ALTERNATE aTTaX,2,0
2333100,2333100,OpTic,AVANGAR,1,2
2333101,2333101,HellRaisers,Heroic,1,2
2333102,2333102,Chaos,North,0,2
2333105,2333105,Winstrike,PACT,16,5
2333107,2333107,AGO,eXtatus,16,7
2333112,2333112,MVP PK,TYLOO,2,1
2333120,2333120,MVP PK,TYLOO,3,1
2333123,2333123,INTZ,Envy,1,2
2333126,2333126,DETONA,paiN,2,0
2333128,2333128,Ground Zero,Chiefs,13,16
2333129,2333129,Nordavind,Virtus.pro,2,1
2333130,2333130,Vitality,AVANGAR,2,0
2333131,2333131,North,Heroic,1,2
2333132,2333132,ALTERNATE aTTaX,OpTic,0,2
2333133,2333133,Chaos,HellRaisers,1,2
2333138,2333138,AVANGAR,HellRaisers,2,0
2333139,2333139,Vitality,Heroic,2,1
2333140,2333140,North,OpTic,2,0
2333142,2333142,Envy,Ghost,0,2
2333151,2333151,Envy,FURIA,0,2
2333152,2333152,Athletico,ORDER,0,2
2333155,2333155,Chaos,Nemiga,2,1
2333157,2333157,PACT,Copenhagen Flames,1,2
2333158,2333158,AGO,Sharks,2,0
2333161,2333161,LDLC,SJ,0,2
2333162,2333162,Vega Squadron,Nemiga,0,2
2333166,2333166,Sharks,Tricked,0,2
2333169,2333169,Windigo,Valiance,5,16
2333170,2333170,AVANGAR,Ghost,16,11
2333172,2333172,mousesports,Valiance,6,16
2333174,2333174,G2,Ghost,2,1
2333175,2333175,mousesports,Windigo,2,0
2333177,2333177,AVANGAR,mousesports,0,2
2333178,2333178,Valiance,G2,2,1
2333179,2333179,mousesports,Valiance,2,0
2333180,2333180,North,AVANGAR,0,2
2333181,2333181,Heroic,AVANGAR,2,0
2333182,2333182,FURIA,Complexity,2,0
2333184,2333184,Ghost,FURIA,2,3
2333186,2333186,Winstrike,AGO,16,13
2333187,2333187,PACT,eXtatus,20,22
2333199,2333199,AGO,eXtatus,2,0
2333211,2333211,Winstrike,Sprout,2,1
2333216,2333216,AGO,Winstrike,1,2
2333220,2333220,Nemiga,Epsilon,2,1
2333222,2333222,Movistar Riders,Epsilon,16,14
2333223,2333223,pro100,Spirit,20,22
2333224,2333224,Vitality,Chaos,16,11
2333225,2333225,FaZe,Virtus.pro,1,2
2333226,2333226,forZe,AVANGAR,0,2
2333227,2333227,G2,mousesports,0,2
2333228,2333228,Epsilon,NIP,0,2
2333229,2333229,Singularity,MIBR,1,2
2333230,2333230,NRG,eUnited,1,2
2333231,2333231,Cloud9,Luminosity,1,2
2333233,2333233,HAVU,Sharks,16,6
2333236,2333236,Grayhound,Chiefs,16,5
2333237,2333237,Paradox,Chiefs,4,16
2333242,2333242,Virtus.pro,AVANGAR,0,2
2333244,2333244,mousesports,NIP,0,2
2333247,2333247,MIBR,eUnited,2,1
2333248,2333248,Luminosity,Liquid,1,2
2333250,2333250,DETONA,paiN,0,2
2333256,2333256,Chaos,Spirit,19,16
2333257,2333257,Vitality,pro100,16,5
2333258,2333258,HAVU,Epsilon,16,11
2333259,2333259,HAVU,Vitality,12,16
2333260,2333260,Movistar Riders,pro100,16,8
2333270,2333270,Vitality,North,14,16
2333271,2333271,FaZe,Windigo,16,7
2333272,2333272,NIP,TYLOO,16,13
2333273,2333273,ENCE,Isurus,16,4
2333274,2333274,Renegades,G2,17,19
2333275,2333275,NRG,FURIA,7,16
2333276,2333276,fnatic,Cloud9,16,7
2333277,2333277,Liquid,North,2,0
2333279,2333279,NIP,FaZe,0,2
2333280,2333280,TYLOO,Windigo,0,2
2333281,2333281,Isurus,Renegades,1,2
2333282,2333282,NRG,Cloud9,2,1
2333283,2333283,ENCE,G2,2,1
2333284,2333284,Vitality,NIP,2,0
2333285,2333285,FURIA,fnatic,2,0
2333286,2333286,North,Windigo,2,0
2333287,2333287,Renegades,fnatic,2,1
2333288,2333288,NRG,G2,1,2
2333289,2333289,Liquid,FaZe,2,1
2333290,2333290,Vitality,North,2,0
2333291,2333291,ENCE,FURIA,2,1
2333292,2333292,Renegades,G2,1,2
2333293,2333293,Vitality,FURIA,0,2
2333294,2333294,FaZe,G2,2,0
2333295,2333295,Liquid,FURIA,2,0
2333296,2333296,ENCE,FaZe,2,0
2333297,2333297,Liquid,ENCE,2,1
2333311,2333311,Sharks,Virtus.pro,1,2
2333322,2333322,Grayhound,Ground Zero,16,4
2333328,2333328,Tricked,DreamEaters,16,9
2333330,2333330,AVANGAR,NIP,1,2
2333331,2333331,Epsilon,Nemiga,2,1
2333332,2333332,GamerLegion,Copenhagen Flames,1,2
2333334,2333334,MIBR,Liquid,2,0
2333338,2333338,Epsilon,Vitality,8,16
2333339,2333339,pro100,forZe,4,16
2333340,2333340,Vitality,Spirit,16,10
2333341,2333341,HAVU,ALTERNATE aTTaX,8,16
2333343,2333343,Chaos,Epsilon,2,0
2333344,2333344,Epsilon,Chaos,0,2
2333346,2333346,SJ,Nordavind,0,2
2333347,2333347,Tricked,Nemiga,2,1
2333353,2333353,Ghost,Liquid,10,16
2333354,2333354,Liquid,Ghost,16,11
2333355,2333355,Ghost,Vitality,20,22
2333356,2333356,Vitality,Ghost,16,9
2333357,2333357,NRG,Vitality,20,22
2333358,2333358,Vitality,NRG,16,7
2333359,2333359,ENCE,Renegades,14,16
2333360,2333360,Renegades,ENCE,12,16
2333361,2333361,NRG,Renegades,16,13
2333362,2333362,Renegades,NRG,8,16
2333363,2333363,Liquid,Vitality,3,16
2333364,2333364,Vitality,Liquid,16,12
2333365,2333365,Liquid,ENCE,14,16
2333366,2333366,ENCE,Liquid,3,16
2333367,2333367,NRG,ENCE,13,16
2333368,2333368,ENCE,NRG,3,16
2333369,2333369,NRG,Ghost,16,5
2333370,2333370,Ghost,NRG,9,16
2333371,2333371,Renegades,Ghost,14,16
2333372,2333372,Ghost,Renegades,16,13
2333373,2333373,ENCE,Vitality,7,16
2333374,2333374,Vitality,ENCE,9,16
2333375,2333375,ENCE,Ghost,16,6
2333376,2333376,Ghost,ENCE,16,14
2333377,2333377,Vitality,Renegades,16,14
2333378,2333378,Renegades,Vitality,16,13
2333379,2333379,Liquid,Renegades,16,8
2333380,2333380,Renegades,Liquid,11,16
2333381,2333381,NRG,Liquid,16,12
2333382,2333382,Liquid,NRG,16,13
2333383,2333383,Vitality,ENCE,2,1
2333384,2333384,Liquid,NRG,2,0
2333385,2333385,Vitality,Liquid,2,0
2333389,2333389,Epsilon,AGO,16,2
2333390,2333390,fnatic,Virtus.pro,2,1
2333395,2333395,Ground Zero,ORDER,16,14
2333397,2333397,Sharks,HAVU,0,2
2333400,2333400,forZe,SJ,2,0
2333416,2333416,FURIA,Mythic,16,8
2333421,2333421,FURIA,Singularity,16,12
2333427,2333427,AGO,Chaos,2,1
2333429,2333429,AVANGAR,mousesports,2,1
2333430,2333430,FaZe,G2,2,0
2333431,2333431,OpTic,NIP,2,0
2333437,2333437,Copenhagen Flames,AGO,2,1
2333444,2333444,Singularity,MIBR,0,2
2333445,2333445,Cloud9,eUnited,2,0
2333446,2333446,INTZ,Luminosity,2,1
2333455,2333455,HAVU,Movistar Riders,13,16
2333457,2333457,Izako Boars,GamerLegion,9,16
2333461,2333461,Epsilon,HAVU,2,0
2333494,2333494,Nemiga,Chaos,0,2
2333495,2333495,Epsilon,Winstrike,1,2
2333497,2333497,Vega Squadron,Sharks,0,2
2333499,2333499,forZe,Izako Boars,0,2
2333500,2333500,SJ,Chaos,11,16
2333502,2333502,Spirit,forZe,16,0
2333510,2333510,W7M,Denial,2,0
2333513,2333513,W7M,paiN,6,16
2333519,2333519,Epsilon,Spirit,16,8
2333520,2333520,forZe,GamerLegion,13,16
2333521,2333521,Chaos,pro100,16,8
2333522,2333522,Chaos,HAVU,16,14
2333524,2333524,Izako Boars,ALTERNATE aTTaX,17,19
2333527,2333527,ALTERNATE aTTaX,Epsilon,5,16
2333531,2333531,AGO,Spirit,16,19
2333532,2333532,Spirit,Virtus.pro,22,19
2333534,2333534,HAVU,Sprout,14,16
2333535,2333535,AGO,Chaos,11,16
2333537,2333537,GamerLegion,HAVU,16,8
2333538,2333538,Virtus.pro,ALTERNATE aTTaX,19,17
2333539,2333539,Nemiga,Epsilon,16,14
2333542,2333542,fnatic,AVANGAR,2,1
2333543,2333543,FaZe,OpTic,0,2
2333548,2333548,MIBR,Cloud9,2,0
2333549,2333549,Liquid,INTZ,2,0
2333559,2333559,Izako Boars,Spirit,5,16
2333560,2333560,Chaos,Movistar Riders,6,16
2333562,2333562,fnatic,OpTic,1,2
2333569,2333569,AGO,Sharks,16,11
2333580,2333580,Sharks,Winstrike,1,2
2333588,2333588,MIBR,Liquid,2,1
2333589,2333589,Virtus.pro,SJ,2,0
2333590,2333590,Izako Boars,Nemiga,1,2
2333604,2333604,Izako Boars,PACT,0,2
2333637,2333637,FATE,PACT,5,16
2333638,2333638,ALTERNATE aTTaX,AGO,5,16
2333641,2333641,W7M,DETONA,2,0
2333655,2333655,PACT,AGO,16,14
2333657,2333657,Sprout,Chaos,16,14
2333658,2333658,Epsilon,Sprout,1,2
2333661,2333661,Chaos,Virtus.pro,2,0
2333662,2333662,Nordavind,Nemiga,2,0
2333663,2333663,Tricked,Winstrike,2,0
2333666,2333666,Izako Boars,Chaos,12,16
